#####################################################################
# Alchemist log file - simulation started at: 2023-05-12T04:09+0000 #
#####################################################################
#
# random = 5.0
#
# The columns have the following meaning: 
# time coverage totalReward 
0.0 0.09806759788666136 0.0
0.1 0.09806759788666136 0.0
1.1 0.09806759788666136 0.0
2.1 0.09852342114537423 0.0
3.1 0.10997191566641722 0.0
4.1 0.10997191566641722 0.0
5.1 0.10775168146615542 0.0
6.1 0.11160917361873304 0.0
7.1 0.11727739895099094 0.0
8.1 0.12058462022106838 0.0
9.1 0.12051448400011242 0.0
10.1 0.11858505397131429 0.0
11.1 0.1236388412401974 0.0
12.1 0.12606096578571097 0.0
13.1 0.11558853367297171 0.0
14.1 0.12125433408269658 0.0
15.1 0.12487741705707919 0.0
16.1 0.12282661654662679 0.0
17.1 0.11768951142660804 0.0
18.1 0.11215266715364085 0.0
19.1 0.1146390832350307 0.0
20.1 0.11535499497978859 0.0
21.1 0.11574441266759634 0.0
22.1 0.11669970779061702 0.0
23.1 0.11669970779061702 0.0
24.1 0.11944963212059849 0.0
25.1 0.11720191546496211 0.0
26.1 0.1200449816912131 0.0
27.1 0.1301433539588539 0.0
28.1 0.13118644371307123 0.0
29.1 0.12977134597128345 0.0
30.1 0.13139728761844502 0.0
31.1 0.1381520026005118 0.0
32.1 0.1358491345016237 0.0
33.1 0.13469101637083855 0.0
34.1 0.13205357113989016 0.0
35.1 0.13676233545657063 0.0
36.1 0.14248527698957433 0.0
37.1 0.14216997488277675 0.0
38.1 0.13834214139810339 0.0
39.1 0.13887089886531034 0.0
40.1 0.13484005584036995 0.0
41.1 0.1365519889712036 0.0
42.1 0.12982083926195803 0.0
43.1 0.12863604698330933 0.0
44.1 0.13062131240786848 0.0
45.1 0.12338410001922528 0.0
46.1 0.1218307195155527 0.0
47.1 0.119062141935317 0.0
48.1 0.11611579888015834 0.0
49.1 0.11831657152265487 0.0
50.1 0.12507644723729197 0.0
51.1 0.12990751469813944 0.0
52.1 0.12907072989173404 0.0
53.1 0.12364617818529741 0.0
54.1 0.12051044246255734 0.0
55.1 0.12068976237500147 0.0
56.1 0.12203826801338159 0.0
57.1 0.12084912330967355 0.0
58.1 0.12293076386054631 0.0
59.1 0.12826173842820748 0.0
60.1 0.12833989554677278 0.0
61.1 0.13121448576595343 0.0
62.1 0.13121448576595343 0.0
63.1 0.1333984083057203 0.0
64.1 0.1297352830207919 0.0
65.1 0.1297352830207919 0.0
66.1 0.13217904533660038 0.0
67.1 0.13419888145163075 0.0
68.1 0.13875176677368659 0.0
69.1 0.13875176677368659 0.0
70.1 0.13875176677368659 0.0
71.1 0.13742508543810392 0.0
72.1 0.13382009611646792 0.0
73.1 0.13382009611646792 0.0
74.1 0.13382009611646792 0.0
75.1 0.1349311458791115 0.0
76.1 0.1349311458791115 0.0
77.1 0.13427728728019941 0.0
