#####################################################################
# Alchemist log file - simulation started at: 2023-05-12T00:07+0000 #
#####################################################################
#
# random = 12.0
#
# The columns have the following meaning: 
# time coverage totalReward inside[sum] 
0.0 0.09522677005044088 0.0 0.0
0.1 0.09522677005044088 0.0 0.0
1.1 0.09522677005044088 0.0 4.0
2.1 0.09747392710856963 0.0 4.0
3.1 0.09243835784743482 0.0 4.0
4.1 0.09169160606225658 0.0 4.0
5.1 0.09199776807642958 0.0 4.0
6.1 0.09487018208308058 0.0 4.0
7.1 0.10058665715599614 0.0 4.0
8.1 0.10280925410129013 0.0 4.0
9.1 0.10556502311635127 0.0 4.0
10.1 0.10846529264338194 0.0 4.0
11.1 0.10112729052586497 0.0 4.0
12.1 0.10697272173553819 0.0 4.0
13.1 0.10755084813841806 0.0 4.0
14.1 0.10494461601289512 0.0 4.0
15.1 0.09992428023946794 0.0 4.0
16.1 0.10043631195894694 0.0 4.0
17.1 0.10222665091834925 0.0 4.0
18.1 0.10512368721533585 0.0 4.0
19.1 0.1029247177203639 0.0 4.0
20.1 0.1007799048286301 0.0 4.0
21.1 0.1007799048286301 0.0 4.0
22.1 0.09902382567219474 0.0 4.0
23.1 0.09467761836295593 0.0 3.0
24.1 0.08635889052457167 0.0 3.0
25.1 0.07953372843404471 0.0 3.0
26.1 0.08064154496664426 0.0 3.0
27.1 0.08157271521933611 0.0 3.0
28.1 0.08116364944126055 0.0 3.0
29.1 0.08700472822587445 0.0 3.0
30.1 0.08769067041522384 0.0 3.0
31.1 0.08709121712955328 0.0 3.0
32.1 0.08552111087815274 0.0 3.0
33.1 0.084984519045839 0.0 3.0
34.1 0.08495144061538813 0.0 3.0
35.1 0.08229932149423975 0.0 3.0
36.1 0.08159087104958357 0.0 3.0
37.1 0.08075719511822058 0.0 3.0
38.1 0.08048647427953065 0.0 3.0
39.1 0.09367046720422847 0.0 3.0
40.1 0.09367046720422847 0.0 3.0
41.1 0.09079786666507492 0.0 3.0
42.1 0.0806059794361595 0.0 3.0
43.1 0.08153372992630474 0.0 3.0
44.1 0.0800373661909093 0.0 2.0
45.1 0.08492793752006779 0.0 2.0
46.1 0.08620798573001484 0.0 3.0
47.1 0.0862080479075157 0.0 3.0
48.1 0.08273736198771024 0.0 3.0
49.1 0.08692302698976086 0.0 2.0
50.1 0.07904781126492166 0.0 2.0
51.1 0.07961232079511593 0.0 2.0
52.1 0.07990281407907536 0.0 2.0
53.1 0.08096915821860963 0.0 3.0
54.1 0.07937001507431331 0.0 3.0
55.1 0.08338599767655115 0.0 3.0
56.1 0.08651010620663274 0.0 3.0
57.1 0.08969633006006097 0.0 3.0
58.1 0.08903202564100651 0.0 3.0
59.1 0.0921380405183415 0.0 3.0
60.1 0.08334396568597825 0.0 3.0
61.1 0.08843182622532579 0.0 3.0
62.1 0.08511739236515006 0.0 3.0
63.1 0.08529235985253486 0.0 3.0
64.1 0.0816639917905802 0.0 2.0
65.1 0.08846608602829276 0.0 3.0
66.1 0.09219362720409914 0.0 3.0
67.1 0.08784288093729847 0.0 3.0
68.1 0.08701337089849225 0.0 3.0
69.1 0.08532481650797726 0.0 3.0
70.1 0.09037356739929173 0.0 3.0
71.1 0.09060517858994858 0.0 3.0
72.1 0.09299061840996213 0.0 3.0
73.1 0.08744146299182715 0.0 3.0
74.1 0.08593614569630967 0.0 2.0
75.1 0.08582124167474352 0.0 2.0
76.1 0.08748324627239665 0.0 2.0
77.1 0.08874563607210302 0.0 3.0
78.1 0.08333072187829774 0.0 3.0
79.1 0.08878120160258778 0.0 3.0
80.1 0.08878120160258778 0.0 3.0
81.1 0.08735323311812457 0.0 3.0
82.1 0.09173189708280576 0.0 3.0
83.1 0.08734937811307203 0.0 3.0
84.1 0.08678996713794725 0.0 3.0
85.1 0.08523770582928993 0.0 3.0
86.1 0.08746446866714071 0.0 3.0
87.1 0.07731865496635326 0.0 3.0
88.1 0.08057887004579 0.0 3.0
89.1 0.08031088501713736 0.0 2.0
90.1 0.09028751373811882 0.0 2.0
91.1 0.08887328648134289 0.0 3.0
92.1 0.09175695461564728 0.0 3.0
93.1 0.08904769437122008 0.0 3.0
94.1 0.08629969754376488 0.0 3.0
95.1 0.08137163318159536 0.0 3.0
96.1 0.07971441625150749 0.0 3.0
97.1 0.08112789737827324 0.0 3.0
98.1 0.0771995228747295 0.0 3.0
99.1 0.07557327034006367 0.0 2.0
100.1 0.07557327034006367 0.0 2.0
101.1 0.06847496248831374 0.0 2.0
102.1 0.07116905142253417 0.0 2.0
103.1 0.07420934468147337 0.0 2.0
104.1 0.07355505084005534 0.0 2.0
105.1 0.07813964668754339 0.0 2.0
106.1 0.07127239042894268 0.0 2.0
107.1 0.0784203159263689 0.0 2.0
108.1 0.07610140603226216 0.0 2.0
109.1 0.07428837228505052 0.0 2.0
110.1 0.07611409024243505 0.0 2.0
111.1 0.07636858275340379 0.0 2.0
112.1 0.07262972527244316 0.0 2.0
113.1 0.07395628225302413 0.0 2.0
114.1 0.07104432335583413 0.0 2.0
115.1 0.0623448205022599 0.0 2.0
116.1 0.058797407546408664 0.0 2.0
117.1 0.05457431168884787 0.0 2.0
118.1 0.05457443604384956 0.0 2.0
119.1 0.05656138026093161 0.0 2.0
120.1 0.050856221493170296 0.0 2.0
121.1 0.050856221493170296 0.0 2.0
122.1 0.04612675206870763 0.0 2.0
123.1 0.04532938779783956 0.0 2.0
124.1 0.04885379507837723 0.0 1.0
125.1 0.044178606612154406 0.0 1.0
126.1 0.046251231425404285 0.0 1.0
127.1 0.04984459355438181 0.0 1.0
128.1 0.05861050197886114 0.0 1.0
129.1 0.054046549061654466 0.0 1.0
130.1 0.05870165419510354 0.0 1.0
131.1 0.05697908871162498 0.0 1.0
132.1 0.06537404616604825 0.0 1.0
133.1 0.06313484782802797 0.0 1.0
134.1 0.07226387285745658 0.0 1.0
135.1 0.07242572089216258 0.0 1.0
136.1 0.07476023733898203 0.0 1.0
137.1 0.07316221338970097 0.0 1.0
138.1 0.07529626957378815 0.0 1.0
139.1 0.06851127414880867 0.0 1.0
140.1 0.06345562155490012 0.0 2.0
141.1 0.06452631811949372 0.0 1.0
142.1 0.06039692375571007 0.0 1.0
143.1 0.0629542843655669 0.0 1.0
144.1 0.05823955100880508 0.0 1.0
145.1 0.058391388465874626 0.0 1.0
146.1 0.052870896875630326 0.0 1.0
147.1 0.053988226565859526 0.0 1.0
148.1 0.053447157953484765 0.0 1.0
149.1 0.04953208943512238 0.0 2.0
150.1 0.04947911420440033 0.0 2.0
151.1 0.04887325663614249 0.0 2.0
152.1 0.046629643695562044 0.0 2.0
153.1 0.045860881075083806 0.0 2.0
154.1 0.04659687615261542 0.0 2.0
155.1 0.04185540647048919 0.0 1.0
156.1 0.039938598474363096 0.0 1.0
157.1 0.039355249161412045 0.0 1.0
158.1 0.039264221300171334 0.0 1.0
159.1 0.04038720914297766 0.0 1.0
160.1 0.041753062304094236 0.0 1.0
161.1 0.044160077716901856 0.0 1.0
162.1 0.04448445773882316 0.0 1.0
163.1 0.04783277833696077 0.0 1.0
164.1 0.05317426090226517 0.0 1.0
165.1 0.05160272456834514 0.0 1.0
166.1 0.05160284892334683 0.0 1.0
167.1 0.05099239022002628 0.0 1.0
168.1 0.04983644830177079 0.0 1.0
169.1 0.04932839594234604 0.0 1.0
170.1 0.05608988827200518 0.0 1.0
171.1 0.056369562670817136 0.0 1.0
172.1 0.059550190549169095 0.0 1.0
173.1 0.06253943607991251 0.0 1.0
174.1 0.06044113195881263 0.0 1.0
175.1 0.056371863238348495 0.0 1.0
176.1 0.05742757502523785 0.0 1.0
177.1 0.05709299789317756 0.0 0.0
178.1 0.057141496343838596 0.0 0.0
179.1 0.0536731109915645 0.0 0.0
180.1 0.047705874057731065 0.0 1.0
181.1 0.045686286652704085 0.0 0.0
182.1 0.050177554071420064 0.0 1.0
183.1 0.04688693419406891 0.0 1.0
184.1 0.051093366481402586 0.0 1.0
185.1 0.05960770473745301 0.0 2.0
186.1 0.05949814798095976 0.0 2.0
187.1 0.054911127210938666 0.0 2.0
188.1 0.054383488938746956 0.0 2.0
189.1 0.05705973293022416 0.0 1.0
190.1 0.06121511748936205 0.0 3.0
191.1 0.0572584522229327 0.0 2.0
192.1 0.06144747481002908 0.0 1.0
193.1 0.06121244385682561 0.0 1.0
194.1 0.05727660805318017 0.0 1.0
195.1 0.0493145925371579 0.0 0.0
196.1 0.04837129767180079 0.0 0.0
197.1 0.04465588110865966 0.0 0.0
198.1 0.049950544015825916 0.0 1.0
199.1 0.04538180343105398 0.0 0.0
200.1 0.03958120219949179 0.0 0.0
201.1 0.10162240996511344 -2429.4516045802848 1.0
202.1 0.10162240996511344 -2429.4516045802848 4.0
203.1 0.09909135043811511 -2429.4516045802848 4.0
204.1 0.10343102910976493 -2429.4516045802848 4.0
205.1 0.10112324898830988 -2429.4516045802848 4.0
206.1 0.10122851549724467 -2429.4516045802848 4.0
207.1 0.1015160242611634 -2429.4516045802848 4.0
208.1 0.11012238521846811 -2429.4516045802848 4.0
209.1 0.11070424227139883 -2429.4516045802848 4.0
210.1 0.10685128907638307 -2429.4516045802848 4.0
211.1 0.10949911794997298 -2429.4516045802848 4.0
212.1 0.10760425861164605 -2429.4516045802848 4.0
213.1 0.10509365548242652 -2429.4516045802848 4.0
214.1 0.09822372559128938 -2429.4516045802848 4.0
215.1 0.09870143533030057 -2429.4516045802848 4.0
216.1 0.09731866988895348 -2429.4516045802848 4.0
217.1 0.09760872793040697 -2429.4516045802848 4.0
218.1 0.0917950694236668 -2429.4516045802848 4.0
219.1 0.09381322674617427 -2429.4516045802848 4.0
220.1 0.09179463418116086 -2429.4516045802848 4.0
221.1 0.09179463418116086 -2429.4516045802848 4.0
222.1 0.09567488329904866 -2429.4516045802848 4.0
223.1 0.08974936746828388 -2429.4516045802848 4.0
224.1 0.08484200821389658 -2429.4516045802848 4.0
225.1 0.08425921849845315 -2429.4516045802848 4.0
226.1 0.08833346141898508 -2429.4516045802848 4.0
227.1 0.09422950511434816 -2429.4516045802848 4.0
228.1 0.09997576321016965 -2429.4516045802848 4.0
229.1 0.1026066176260282 -2429.4516045802848 4.0
230.1 0.10141368009476846 -2429.4516045802848 4.0
231.1 0.10022105345101295 -2429.4516045802848 4.0
232.1 0.10230275617938657 -2429.4516045802848 4.0
233.1 0.09766493639117309 -2429.4516045802848 4.0
234.1 0.09928646343577449 -2429.4516045802848 4.0
235.1 0.0983552310055818 -2429.4516045802848 4.0
236.1 0.10042313032876726 -2429.4516045802848 4.0
237.1 0.09898179368162185 -2429.4516045802848 4.0
238.1 0.10092589760061998 -2429.4516045802848 4.0
239.1 0.10455812066762718 -2429.4516045802848 4.0
240.1 0.09964759036069666 -2429.4516045802848 4.0
241.1 0.09964759036069666 -2429.4516045802848 4.0
242.1 0.09881466055934382 -2429.4516045802848 4.0
243.1 0.10408364415866007 -2429.4516045802848 4.0
244.1 0.10562645448718858 -2429.4516045802848 4.0
245.1 0.10108706168281666 -2429.4516045802848 4.0
246.1 0.10127402942786502 -2429.4516045802848 4.0
247.1 0.09325742206609866 -2429.4516045802848 4.0
248.1 0.09888342887528113 -2429.4516045802848 4.0
249.1 0.09383672984149463 -2429.4516045802848 4.0
250.1 0.09666251072251002 -2429.4516045802848 4.0
251.1 0.0950756787233815 -2429.4516045802848 4.0
252.1 0.09872537366812684 -2429.4516045802848 4.0
253.1 0.10141585630729812 -2429.4516045802848 4.0
254.1 0.10141585630729812 -2429.4516045802848 4.0
255.1 0.10141585630729812 -2429.4516045802848 4.0
256.1 0.10348139288545138 -2429.4516045802848 4.0
257.1 0.10833969409167003 -2429.4516045802848 4.0
258.1 0.11109378431420829 -2429.4516045802848 4.0
259.1 0.11152691278511181 -2429.4516045802848 4.0
