#####################################################################
# Alchemist log file - simulation started at: 2023-05-12T02:06+0000 #
#####################################################################
#
# random = 15.0
#
# The columns have the following meaning: 
# time coverage totalReward inside[sum] 
0.0 0.10414762480703213 0.0 0.0
0.1 0.10414762480703213 0.0 0.0
1.1 0.10414762480703213 0.0 4.0
2.1 0.11325582037367683 0.0 4.0
3.1 0.11098261094269299 0.0 4.0
4.1 0.10546995371755546 0.0 4.0
5.1 0.10828926813848272 0.0 4.0
6.1 0.11673378106108144 0.0 4.0
7.1 0.12254737739032075 0.0 4.0
8.1 0.12127248991294404 0.0 4.0
9.1 0.12206730490627736 0.0 4.0
10.1 0.11792852173986575 0.0 4.0
11.1 0.11628361595494568 0.0 4.0
12.1 0.1177126414569233 0.0 4.0
13.1 0.12157237199953143 0.0 4.0
14.1 0.1287324221096229 0.0 4.0
15.1 0.12158350177218313 0.0 4.0
16.1 0.11625035099199228 0.0 4.0
17.1 0.11625047534699398 0.0 4.0
18.1 0.11625035099199228 0.0 4.0
19.1 0.11880404312929911 0.0 4.0
20.1 0.1183456705930515 0.0 4.0
21.1 0.1273959789064072 0.0 4.0
22.1 0.1273959789064072 0.0 4.0
23.1 0.12236177755029103 0.0 4.0
24.1 0.11529990571403771 0.0 4.0
25.1 0.11043109651017584 0.0 4.0
26.1 0.10993983207597992 0.0 4.0
27.1 0.1068787093542568 0.0 4.0
28.1 0.10673588763481015 0.0 4.0
29.1 0.10819133857464794 0.0 4.0
30.1 0.10533055176065542 0.0 4.0
31.1 0.10530928705536559 0.0 4.0
32.1 0.10644458604333971 0.0 4.0
33.1 0.10996532485132737 0.0 4.0
34.1 0.10673433319728896 0.0 4.0
35.1 0.10901270336084315 0.0 4.0
36.1 0.10901257900584145 0.0 4.0
37.1 0.11067943344856068 0.0 4.0
38.1 0.11201830157430945 0.0 4.0
39.1 0.10941567574383566 0.0 4.0
40.1 0.11173272031291698 0.0 4.0
41.1 0.11699548616214847 0.0 4.0
42.1 0.11722809219281889 0.0 4.0
43.1 0.12121174249461605 0.0 4.0
44.1 0.11555489564501323 0.0 4.0
45.1 0.1189140351282983 0.0 4.0
46.1 0.11990222214926728 0.0 4.0
47.1 0.12199853659034006 0.0 4.0
48.1 0.11921895359245434 0.0 4.0
49.1 0.12393878550428565 0.0 4.0
50.1 0.12097322960136513 0.0 4.0
51.1 0.1218299112080417 0.0 4.0
52.1 0.1218299112080417 0.0 4.0
53.1 0.12429891758919424 0.0 4.0
54.1 0.12686125239911886 0.0 4.0
55.1 0.12226621073148845 0.0 4.0
56.1 0.1250252751540945 0.0 4.0
57.1 0.12389843230623564 0.0 4.0
58.1 0.12113184440602703 0.0 4.0
59.1 0.117027072332579 0.0 4.0
60.1 0.1185625457160075 0.0 4.0
61.1 0.11677077667408568 0.0 4.0
62.1 0.12120459208201859 0.0 4.0
63.1 0.12621417114779915 0.0 4.0
64.1 0.12543664149970143 0.0 4.0
65.1 0.12068540994994213 0.0 4.0
66.1 0.12197229768498241 0.0 4.0
67.1 0.12304678707712771 0.0 4.0
68.1 0.1235317094062372 0.0 4.0
69.1 0.124634116496263 0.0 4.0
70.1 0.12641649673555685 0.0 4.0
71.1 0.12405804195091111 0.0 4.0
72.1 0.11551037655440644 0.0 4.0
73.1 0.11850708338525155 0.0 4.0
74.1 0.11760874285300717 0.0 4.0
75.1 0.11991217054940288 0.0 4.0
76.1 0.11858175856376937 0.0 4.0
77.1 0.11761782076813089 0.0 4.0
78.1 0.11761794512313259 0.0 4.0
79.1 0.12433877336723748 0.0 4.0
80.1 0.12433877336723748 0.0 4.0
81.1 0.13172067280035277 0.0 4.0
82.1 0.1329445125495337 0.0 4.0
83.1 0.13102117591581863 0.0 4.0
84.1 0.12612550603159065 0.0 4.0
85.1 0.12585714793793293 0.0 4.0
86.1 0.12585714793793293 0.0 4.0
87.1 0.12585714793793293 0.0 4.0
88.1 0.12585714793793293 0.0 4.0
89.1 0.12301227856415736 0.0 4.0
90.1 0.12920521982606714 0.0 4.0
91.1 0.1292855531571621 0.0 4.0
92.1 0.1292855531571621 0.0 4.0
93.1 0.1317657514884672 0.0 4.0
94.1 0.13086113102863722 0.0 4.0
95.1 0.1346931925833682 0.0 4.0
96.1 0.1390088707396909 0.0 4.0
97.1 0.13509591625635733 0.0 4.0
98.1 0.1321414901260885 0.0 4.0
99.1 0.1358181079287008 0.0 4.0
100.1 0.13689732281091052 0.0 4.0
101.1 0.143488262255745 0.0 4.0
102.1 0.13958538052754874 0.0 4.0
103.1 0.14039194706854224 0.0 4.0
