#####################################################################
# Alchemist log file - simulation started at: 2023-05-12T21:05+0000 #
#####################################################################
#
# random = 13.0
#
# The columns have the following meaning: 
# time coverage totalReward 
0.0 0.10047511071947576 0.0
0.1 0.10047511071947576 0.0
1.1 0.10047511071947576 0.0
2.1 0.10596382960678699 0.0
3.1 0.10665076663614995 0.0
4.1 0.10400660623511004 0.0
5.1 0.10147386791558882 0.0
6.1 0.10147386791558882 0.0
7.1 0.10733540309798155 0.0
8.1 0.10458019368042804 0.0
9.1 0.11190569812027466 0.0
10.1 0.11313370376201239 0.0
11.1 0.11743769254817575 0.0
12.1 0.11378072283583125 0.0
13.1 0.11261626259995966 0.0
14.1 0.1091078349371398 0.0
15.1 0.11152685060761097 0.0
16.1 0.11479197770961466 0.0
17.1 0.11479197770961466 0.0
18.1 0.11479197770961466 0.0
19.1 0.1183541889106676 0.0
20.1 0.11196918134863994 0.0
21.1 0.11288903529617755 0.0
22.1 0.11024046029257747 0.0
23.1 0.11024058464757917 0.0
24.1 0.10927714427194747 0.0
25.1 0.10927726862694917 0.0
26.1 0.11768192577150464 0.0
27.1 0.11436761626633062 0.0
28.1 0.11396458170583725 0.0
29.1 0.11772277638956144 0.0
30.1 0.11586217685420147 0.0
31.1 0.11691030298598742 0.0
32.1 0.11567029708658615 0.0
33.1 0.11747680219620882 0.0
34.1 0.12607912161595844 0.0
35.1 0.12726217292458342 0.0
36.1 0.12204709721850193 0.0
37.1 0.11789793040944879 0.0
38.1 0.11580870420347264 0.0
39.1 0.11677108756158992 0.0
40.1 0.12427075118131034 0.0
41.1 0.12461372227598504 0.0
42.1 0.11673291057606958 0.0
43.1 0.11853891826568545 0.0
44.1 0.11264418029784018 0.0
45.1 0.12126297675531438 0.0
46.1 0.11993990171478086 0.0
47.1 0.11979005393773844 0.0
48.1 0.11710858703619004 0.0
49.1 0.1185598099059702 0.0
50.1 0.11654886517356103 0.0
51.1 0.11858418348630242 0.0
52.1 0.11782524491095808 0.0
53.1 0.12000481502566562 0.0
54.1 0.12026191899166995 0.0
55.1 0.11117896749036933 0.0
56.1 0.10904124283373214 0.0
57.1 0.1106702933559361 0.0
58.1 0.11208719424524846 0.0
59.1 0.12130519527838982 0.0
60.1 0.12400805124022973 0.0
61.1 0.11871537801309061 0.0
62.1 0.11363242949631001 0.0
63.1 0.11582406204618197 0.0
64.1 0.11666283653261446 0.0
65.1 0.11830556610500487 0.0
66.1 0.10994604982606467 0.0
67.1 0.10877978644266849 0.0
68.1 0.10968415819249508 0.0
69.1 0.10763223848702741 0.0
70.1 0.10635069801706001 0.0
71.1 0.10671070574696692 0.0
72.1 0.10360985160220228 0.0
73.1 0.10338190888409542 0.0
74.1 0.10335343158870727 0.0
75.1 0.09837363554583266 0.0
76.1 0.09877741623633618 0.0
77.1 0.09432998395571768 0.0
78.1 0.09142194224108108 0.0
79.1 0.09581198468841735 0.0
80.1 0.09367394914427593 0.0
81.1 0.09487677289817041 0.0
82.1 0.09445073266236349 0.0
83.1 0.1017802786397652 0.0
84.1 0.10114811998864888 0.0
85.1 0.11013245797360541 0.0
86.1 0.1109652012424557 0.0
87.1 0.10505504325440024 0.0
88.1 0.10482989852383151 0.0
89.1 0.1054320254420385 0.0
90.1 0.10570299499073182 0.0
91.1 0.10752945907812653 0.0
92.1 0.10672656100968303 0.0
93.1 0.10378121279453793 0.0
94.1 0.10094697577340728 0.0
95.1 0.10502470063398667 0.0
96.1 0.1048228102887349 0.0
97.1 0.10458846328804075 0.0
98.1 0.10449787066930598 0.0
99.1 0.09638134406367772 0.0
100.1 0.09668800349785749 0.0
101.1 0.09908556793053629 0.0
102.1 0.10025419405896467 0.0
103.1 0.09473482166373562 0.0
104.1 0.09503084874527047 0.0
105.1 0.09308854797379691 0.0
106.1 0.08972698356797879 0.0
107.1 0.09508954430607049 0.0
108.1 0.09467394989040594 0.0
109.1 0.09434266816589057 0.0
110.1 0.08592140962860881 0.0
111.1 0.08592147180610966 0.0
112.1 0.08119511125668936 0.0
113.1 0.08593241504625881 0.0
114.1 0.09127570075908781 0.0
115.1 0.09200417235901687 0.0
116.1 0.08831748180126728 0.0
117.1 0.08960990333388298 0.0
118.1 0.0902332949573798 0.0
119.1 0.09040502921472054 0.0
120.1 0.0916049306260752 0.0
121.1 0.0918245415590685 0.0
122.1 0.0902778140479866 0.0
123.1 0.09262395768746454 0.0
124.1 0.0904320764275892 0.0
125.1 0.09235193112125682 0.0
126.1 0.09137742315047427 0.0
127.1 0.0900968153430196 0.0
128.1 0.09141448094097937 0.0
129.1 0.08848430403604106 0.0
130.1 0.08848455274604446 0.0
131.1 0.09197140481607025 0.0
132.1 0.08902338296838871 0.0
133.1 0.09238196285416615 0.0
134.1 0.0952744601935909 0.0
135.1 0.10061911381143852 0.0
136.1 0.10359455593699379 0.0
137.1 0.10550421352052243 0.0
138.1 0.10550421352052243 0.0
139.1 0.10169615248111856 0.0
140.1 0.1034095156944717 0.0
141.1 0.10459325095560601 0.0
142.1 0.10577151459666574 0.0
143.1 0.0997783496449789 0.0
144.1 0.10147927735816255 0.0
145.1 0.09834839148048857 0.0
146.1 0.1012127224120294 0.0
147.1 0.09780763375561805 0.0
148.1 0.09780265955555024 0.0
149.1 0.09418169061619644 0.0
150.1 0.09418169061619644 0.0
151.1 0.0937771016181819 0.0
152.1 0.0937771016181819 0.0
153.1 0.0937771016181819 0.0
154.1 0.09383797339151158 0.0
155.1 0.09190437747015666 0.0
156.1 0.08797053134653834 0.0
157.1 0.09308357377372911 0.0
158.1 0.09308357377372911 0.0
159.1 0.09627085464467175 0.0
160.1 0.09614214721791747 0.0
161.1 0.09570522591946223 0.0
162.1 0.09622944442910733 0.0
163.1 0.09344090787109957 0.0
164.1 0.09160020513601079 0.0
165.1 0.0956827798416563 0.0
166.1 0.0953941518827223 0.0
167.1 0.09539408970522144 0.0
168.1 0.09539408970522144 0.0
169.1 0.09715222071918476 0.0
170.1 0.10320059929162417 0.0
171.1 0.10320059929162417 0.0
172.1 0.10093528640324795 0.0
173.1 0.0944477481423228 0.0
174.1 0.09147529053680821 0.0
175.1 0.09016950084151029 0.0
176.1 0.08979755503144067 0.0
177.1 0.08979749285393983 0.0
178.1 0.09145371494401414 0.0
179.1 0.09622428369653699 0.0
180.1 0.10046435401182914 0.0
181.1 0.1028103732963054 0.0
182.1 0.10431985648437965 0.0
183.1 0.1082900142684929 0.0
184.1 0.11485782368301213 0.0
185.1 0.11299958689268437 0.0
186.1 0.11393585570044572 0.0
187.1 0.11553978651230729 0.0
188.1 0.11477979091944855 0.0
189.1 0.11393013537036774 0.0
190.1 0.11100661145802011 0.0
191.1 0.10963740071185778 0.0
192.1 0.1018359275030237 0.0
193.1 0.1028901470298927 0.0
194.1 0.10682399315351103 0.0
195.1 0.10720899623875862 0.0
196.1 0.10175994659698807 0.0
197.1 0.10470181287208571 0.0
198.1 0.10376554406432437 0.0
199.1 0.1007751793385657 0.0
200.1 0.10636400400224137 0.0
201.1 0.10334970093865642 -2419.4828543741232
202.1 0.10163403715777193 -2419.4828543741232
203.1 0.10093721390577423 -2419.4828543741232
204.1 0.09344302190612838 -2419.4828543741232
205.1 0.09344302190612838 -2419.4828543741232
206.1 0.09400174892874384 -2419.4828543741232
207.1 0.09218641461400083 -2419.4828543741232
208.1 0.09438009902140075 -2419.4828543741232
209.1 0.09203240094440163 -2419.4828543741232
210.1 0.09290599483130871 -2419.4828543741232
211.1 0.09587876332432754 -2419.4828543741232
212.1 0.09221290222936186 -2419.4828543741232
213.1 0.0872117171261957 -2419.4828543741232
214.1 0.08390256835359201 -2419.4828543741232
215.1 0.0820627361035151 -2419.4828543741232
216.1 0.08193838110182014 -2419.4828543741232
217.1 0.07898233835652928 -2419.4828543741232
218.1 0.0769158691158633 -2419.4828543741232
219.1 0.07288490173592121 -2419.4828543741232
220.1 0.07334283902966289 -2419.4828543741232
221.1 0.0763213278527597 -2419.4828543741232
222.1 0.07504569424537282 -2419.4828543741232
223.1 0.07386656011930122 -2419.4828543741232
224.1 0.07386643576429952 -2419.4828543741232
225.1 0.07126293944881386 -2419.4828543741232
226.1 0.07022755970470164 -2419.4828543741232
227.1 0.07268201655065588 -2419.4828543741232
228.1 0.07272205886120166 -2419.4828543741232
229.1 0.07405110294181654 -2419.4828543741232
230.1 0.07538089315244158 -2419.4828543741232
231.1 0.07538089315244158 -2419.4828543741232
232.1 0.07538064444243818 -2419.4828543741232
233.1 0.08025965075643904 -2419.4828543741232
234.1 0.08027015875408226 -2419.4828543741232
235.1 0.08078704031862737 -2419.4828543741232
236.1 0.08076596214584006 -2419.4828543741232
