#####################################################################
# Alchemist log file - simulation started at: 2023-05-11T22:47+0000 #
#####################################################################
#
# random = 10.0
#
# The columns have the following meaning: 
# time coverage totalReward inside[sum] 
0.0 0.10156775594186851 0.0 0.0
0.1 0.10156775594186851 0.0 0.0
1.1 0.10156775594186851 0.0 4.0
2.1 0.10021645231595025 0.0 4.0
3.1 0.10301630517911224 0.0 4.0
4.1 0.09769658473910445 0.0 4.0
5.1 0.09596444392049537 0.0 4.0
6.1 0.09596444392049537 0.0 4.0
7.1 0.09746055894588741 0.0 4.0
8.1 0.09664995086733882 0.0 4.0
9.1 0.09867731045997175 0.0 4.0
10.1 0.09612989825025052 0.0 4.0
11.1 0.0960502488716649 0.0 4.0
12.1 0.10196071774722458 0.0 4.0
13.1 0.10138862256192692 0.0 4.0
14.1 0.10203222187319919 0.0 4.0
15.1 0.10219599741043145 0.0 4.0
16.1 0.10490233531231884 0.0 4.0
17.1 0.10749600758267058 0.0 4.0
18.1 0.10514022643056128 0.0 4.0
19.1 0.10276398888067317 0.0 4.0
20.1 0.09712884197886612 0.0 4.0
21.1 0.09731095987884839 0.0 4.0
22.1 0.09258354231191368 0.0 4.0
23.1 0.09535442045968075 0.0 4.0
24.1 0.10019580938566888 0.0 4.0
25.1 0.09694964642142367 0.0 4.0
26.1 0.09509551334615185 0.0 4.0
27.1 0.09509551334615185 0.0 4.0
28.1 0.09736953108464672 0.0 4.0
29.1 0.09391364341004296 0.0 4.0
30.1 0.09527763124613411 0.0 4.0
31.1 0.09294964343690364 0.0 4.0
32.1 0.09146111406661499 0.0 4.0
33.1 0.09570149526941138 0.0 4.0
34.1 0.09918766338692785 0.0 4.0
35.1 0.09918778774192955 0.0 4.0
36.1 0.09956377508955426 0.0 3.0
37.1 0.10271667180252823 0.0 3.0
38.1 0.10334074737853438 0.0 3.0
39.1 0.10414059874943636 0.0 3.0
40.1 0.1021104411692653 0.0 4.0
41.1 0.09745160538576537 0.0 3.0
42.1 0.09922509424243803 0.0 3.0
43.1 0.10193758771690932 0.0 3.0
44.1 0.09917075110669733 0.0 3.0
45.1 0.09917081328419819 0.0 3.0
46.1 0.10114668990612938 0.0 3.0
47.1 0.10114681426113108 0.0 2.0
