#####################################################################
# Alchemist log file - simulation started at: 2023-05-11T22:08+0000 #
#####################################################################
#
# random = 9.0
#
# The columns have the following meaning: 
# time coverage totalReward inside[sum] 
0.0 0.09526525792346546 0.0 0.0
0.1 0.09526525792346546 0.0 0.0
1.1 0.09526525792346546 0.0 4.0
2.1 0.09947150367829659 0.0 4.0
3.1 0.09633303214551923 0.0 4.0
4.1 0.09554760595481387 0.0 4.0
5.1 0.091111738689353 0.0 4.0
6.1 0.08888255092896917 0.0 4.0
7.1 0.08139470103440978 0.0 4.0
8.1 0.08139470103440978 0.0 4.0
9.1 0.08525611036954078 0.0 4.0
10.1 0.08015606304002713 0.0 4.0
11.1 0.07565105439362386 0.0 4.0
12.1 0.07764123184074999 0.0 4.0
13.1 0.0827382324727221 0.0 4.0
14.1 0.08443866276589897 0.0 4.0
15.1 0.08300683927638322 0.0 4.0
16.1 0.08530230825267046 0.0 4.0
17.1 0.07847298026958673 0.0 4.0
18.1 0.07869147200756477 0.0 4.0
19.1 0.0790259869621242 0.0 4.0
20.1 0.08622278397521654 0.0 4.0
21.1 0.08751769260786615 0.0 4.0
22.1 0.08834751353417661 0.0 4.0
23.1 0.08554181598593495 0.0 4.0
24.1 0.08833439408149779 0.0 4.0
25.1 0.09129640586687002 0.0 4.0
26.1 0.09129640586687002 0.0 4.0
27.1 0.08983461282194577 0.0 4.0
28.1 0.09058061847711384 0.0 4.0
29.1 0.09003302122715008 0.0 4.0
30.1 0.09192477169043464 0.0 4.0
31.1 0.08922104524358285 0.0 4.0
32.1 0.08678455769537352 0.0 4.0
33.1 0.0923843877766992 0.0 4.0
34.1 0.09807922507931983 0.0 4.0
35.1 0.09391476260505821 0.0 4.0
36.1 0.08982820853935848 0.0 4.0
37.1 0.08862855583800722 0.0 4.0
38.1 0.08778629941152725 0.0 4.0
39.1 0.08914966547260994 0.0 4.0
40.1 0.09488093879072719 0.0 4.0
41.1 0.0976619518711324 0.0 3.0
42.1 0.0889904910704404 0.0 3.0
43.1 0.08802419052976972 0.0 4.0
44.1 0.09085954674591562 0.0 4.0
45.1 0.09134956763009461 0.0 4.0
46.1 0.09158559342331164 0.0 4.0
47.1 0.09155344765537349 0.0 4.0
48.1 0.09480732062972377 0.0 4.0
49.1 0.08860343612766483 0.0 4.0
50.1 0.09423845867447019 0.0 4.0
51.1 0.08893415825467257 0.0 4.0
52.1 0.08886999107379798 0.0 3.0
53.1 0.08887005325129882 0.0 4.0
54.1 0.08689883994193119 0.0 3.0
55.1 0.08689896429693289 0.0 3.0
56.1 0.0857291567959884 0.0 3.0
57.1 0.08572909461848756 0.0 3.0
58.1 0.08750463533268818 0.0 2.0
59.1 0.08492221718998982 0.0 3.0
60.1 0.0813101396332572 0.0 3.0
61.1 0.08091891879792486 0.0 3.0
62.1 0.0792765001130387 0.0 2.0
63.1 0.08065740022936037 0.0 3.0
64.1 0.07926829268292683 0.0 3.0
65.1 0.07976509091469819 0.0 3.0
66.1 0.0778506456636043 0.0 3.0
67.1 0.07595292616023838 0.0 2.0
68.1 0.07952639148894472 0.0 2.0
69.1 0.08131592214083602 0.0 2.0
70.1 0.08127500934527837 0.0 3.0
71.1 0.08632736653164201 0.0 3.0
72.1 0.07932039742863702 0.0 3.0
73.1 0.0795983930349261 0.0 3.0
74.1 0.07638959874869024 0.0 4.0
75.1 0.0765384516857191 0.0 3.0
76.1 0.07856556256834862 0.0 3.0
77.1 0.07806901304658065 0.0 4.0
78.1 0.07231442316564558 0.0 4.0
79.1 0.07514673268424997 0.0 4.0
80.1 0.07514673268424997 0.0 3.0
81.1 0.08017645726030512 0.0 3.0
82.1 0.0802567284138992 0.0 2.0
83.1 0.08126872941769278 0.0 2.0
84.1 0.0802830294967577 0.0 3.0
85.1 0.07761959407045507 0.0 3.0
86.1 0.07512049377889234 0.0 4.0
87.1 0.07604414055398163 0.0 4.0
88.1 0.077115334538582 0.0 3.0
89.1 0.07293576293161445 0.0 3.0
90.1 0.07186438241451153 0.0 3.0
91.1 0.07191474619019798 0.0 3.0
92.1 0.07161679160613688 0.0 3.0
93.1 0.07423409132681066 0.0 3.0
94.1 0.07895846219620384 0.0 4.0
95.1 0.08025977511144074 0.0 4.0
96.1 0.08717540546570078 0.0 4.0
97.1 0.0901679464039891 0.0 5.0
98.1 0.09225947317749662 0.0 4.0
99.1 0.09247466950792975 0.0 4.0
100.1 0.09472947439866274 0.0 4.0
101.1 0.09860468713898189 0.0 4.0
102.1 0.08893676970970817 0.0 4.0
103.1 0.08010961644689407 0.0 4.0
104.1 0.08166337001557174 0.0 4.0
105.1 0.07750077286633554 0.0 4.0
106.1 0.07726953474068377 0.0 4.0
107.1 0.07438561789637597 0.0 4.0
108.1 0.07630503734753766 0.0 4.0
109.1 0.08015960715757545 0.0 4.0
110.1 0.07894198515847926 0.0 4.0
111.1 0.08136019252143942 0.0 4.0
112.1 0.08138083545172078 0.0 4.0
113.1 0.08524317744936451 0.0 4.0
