#####################################################################
# Alchemist log file - simulation started at: 2023-05-12T03:06+0000 #
#####################################################################
#
# random = 2.0
#
# The columns have the following meaning: 
# time coverage totalReward 
0.0 0.10246783744413662 0.0
0.1 0.10246783744413662 0.0
1.1 0.10246783744413662 0.0
2.1 0.10031773946483079 0.0
3.1 0.11047343938825298 0.0
4.1 0.10722839561902303 0.0
5.1 0.10722839561902303 0.0
6.1 0.10984470049968327 0.0
7.1 0.10510260904254856 0.0
8.1 0.11334380153737601 0.0
9.1 0.10838881431733954 0.0
10.1 0.10898988421803212 0.0
11.1 0.10604689874791923 0.0
12.1 0.10139390764949896 0.0
13.1 0.09896680890391761 0.0
14.1 0.0991311440386575 0.0
15.1 0.1023424876024281 0.0
16.1 0.1023424876024281 0.0
17.1 0.09879532335658026 0.0
18.1 0.10043494405392829 0.0
19.1 0.10307481420740972 0.0
20.1 0.10441405539816358 0.0
21.1 0.1016249592426482 0.0
22.1 0.09884139688470824 0.0
23.1 0.09255270227149333 0.0
24.1 0.09194926962576855 0.0
25.1 0.09031101683343916 0.0
26.1 0.0923574027413314 0.0
27.1 0.09577107189285972 0.0
28.1 0.09958454237483731 0.0
29.1 0.09626954891715395 0.0
30.1 0.10079041282627332 0.0
31.1 0.10181273529520758 0.0
32.1 0.0988931907429142 0.0
33.1 0.09551813381941217 0.0
34.1 0.09389107297723533 0.0
35.1 0.09544638098343418 0.0
36.1 0.0995737856671907 0.0
37.1 0.09184195125930579 0.0
38.1 0.09956166105452544 0.0
39.1 0.10916105887786523 0.0
40.1 0.10931351810994325 0.0
41.1 0.1163191193079296 0.0
42.1 0.11466563302789258 0.0
43.1 0.11721441314263245 0.0
44.1 0.10686670909659325 0.0
45.1 0.11251360754606048 0.0
46.1 0.11568602799430056 0.0
47.1 0.1071809541858764 0.0
48.1 0.10970784782031796 0.0
49.1 0.10279924352365369 0.0
50.1 0.09918729032192276 0.0
51.1 0.10612138739393451 0.0
52.1 0.10948680680480517 0.0
53.1 0.10789761206064445 0.0
54.1 0.10878389015772442 0.0
55.1 0.10878395233522527 0.0
56.1 0.10447592201150682 0.0
57.1 0.10494896843795444 0.0
58.1 0.10502202700145023 0.0
59.1 0.10270678557989349 0.0
60.1 0.10371356367361587 0.0
61.1 0.10519624835882486 0.0
62.1 0.10597582986445056 0.0
63.1 0.10878444975523205 0.0
64.1 0.10798839121188178 0.0
65.1 0.10620246685503962 0.0
66.1 0.10702028752368652 0.0
67.1 0.11604087499163712 0.0
68.1 0.12574106254385067 0.0
69.1 0.12393716888926361 0.0
70.1 0.11660874210687716 0.0
71.1 0.11798311358560984 0.0
72.1 0.11893268837855255 0.0
73.1 0.12175865579207047 0.0
74.1 0.12368398210581268 0.0
75.1 0.12327535157024304 0.0
76.1 0.12817475210452187 0.0
77.1 0.12817475210452187 0.0
78.1 0.1283686215521643 0.0
79.1 0.13043310111280318 0.0
80.1 0.13110244190942627 0.0
81.1 0.1336652741393577 0.0
82.1 0.12863418165828389 0.0
83.1 0.13381885256645096 0.0
84.1 0.13269916013118954 0.0
85.1 0.13249391220089202 0.0
86.1 0.130475568345882 0.0
87.1 0.13040543212492603 0.0
88.1 0.13203267949960543 0.0
89.1 0.13414373000837904 0.0
90.1 0.13497149907716152 0.0
91.1 0.13480386853487672 0.0
92.1 0.13480399288987843 0.0
93.1 0.13482357880264537 0.0
94.1 0.13059967463757358 0.0
95.1 0.1321185466282758 0.0
96.1 0.13275269495941924 0.0
97.1 0.13793201860251342 0.0
98.1 0.13880865918696203 0.0
99.1 0.13880865918696203 0.0
100.1 0.14045543029690752 0.0
101.1 0.14045543029690752 0.0
102.1 0.14045543029690752 0.0
103.1 0.14045543029690752 0.0
104.1 0.139980705077937 0.0
