#####################################################################
# Alchemist log file - simulation started at: 2023-05-11T18:05+0000 #
#####################################################################
#
# random = 3.0
#
# The columns have the following meaning: 
# time coverage totalReward inside[sum] 
0.0 0.09627701021725565 0.0 0.0
0.1 0.09627701021725565 0.0 0.0
1.1 0.09627701021725565 0.0 4.0
2.1 0.09795157467007996 0.0 4.0
3.1 0.10190842646901185 0.0 4.0
4.1 0.10075540689329619 0.0 4.0
5.1 0.10075553124829789 0.0 4.0
6.1 0.10301182839905122 0.0 4.0
7.1 0.10033141851501723 0.0 4.0
8.1 0.10278189600091724 0.0 4.0
9.1 0.10068551938234363 0.0 4.0
10.1 0.1032022159066462 0.0 4.0
11.1 0.1069653847904382 0.0 4.0
12.1 0.10693939459508395 0.0 4.0
13.1 0.10693939459508395 0.0 4.0
14.1 0.10466158402903739 0.0 4.0
15.1 0.10527726564242913 0.0 4.0
16.1 0.10484382628402135 0.0 4.0
17.1 0.1094381218216416 0.0 4.0
18.1 0.10925090536658984 0.0 4.0
19.1 0.10839130141737344 0.0 4.0
20.1 0.11047698350580129 0.0 4.0
21.1 0.11272128039889105 0.0 4.0
22.1 0.11236916921159178 0.0 4.0
23.1 0.11138918962073466 0.0 4.0
24.1 0.10688903081939749 0.0 4.0
25.1 0.10745577873962227 0.0 4.0
26.1 0.11054034237916487 0.0 4.0
27.1 0.10715229035798572 0.0 4.0
28.1 0.1111772265203456 0.0 4.0
29.1 0.1111772265203456 0.0 4.0
30.1 0.11393902675298893 0.0 4.0
31.1 0.11117330933779221 0.0 4.0
32.1 0.10634522639698543 0.0 4.0
33.1 0.1046490241738662 0.0 4.0
34.1 0.10299808717136393 0.0 4.0
35.1 0.10992490947577652 0.0 4.0
36.1 0.109651577182051 0.0 4.0
37.1 0.11381355255627872 0.0 4.0
38.1 0.11013960838620286 0.0 4.0
39.1 0.11099877709291334 0.0 4.0
40.1 0.11174708331561274 0.0 4.0
41.1 0.11171630545269325 0.0 4.0
42.1 0.10840398562754633 0.0 4.0
43.1 0.10840398562754633 0.0 4.0
44.1 0.10840410998254801 0.0 4.0
45.1 0.10840410998254801 0.0 4.0
46.1 0.11013500725114014 0.0 4.0
47.1 0.10982244095437987 0.0 4.0
48.1 0.10982231659937818 0.0 4.0
49.1 0.10703713762641619 0.0 4.0
50.1 0.11080024433270733 0.0 4.0
51.1 0.11278955129482159 0.0 4.0
52.1 0.11318953915777343 0.0 4.0
53.1 0.11323424478088276 0.0 4.0
54.1 0.11840113292380744 0.0 4.0
55.1 0.1139869034286415 0.0 4.0
56.1 0.1139869034286415 0.0 4.0
57.1 0.11024027376007493 0.0 4.0
58.1 0.11024014940507323 0.0 4.0
59.1 0.10914209474010675 0.0 4.0
60.1 0.11356540215039643 0.0 4.0
61.1 0.11493436418655538 0.0 4.0
62.1 0.11666271217761277 0.0 4.0
63.1 0.11845914453209815 0.0 3.0
64.1 0.11431650636063398 0.0 3.0
65.1 0.11251056084851895 0.0 3.0
66.1 0.11259275950463932 0.0 3.0
67.1 0.11369982990722868 0.0 3.0
68.1 0.11871935737314485 0.0 3.0
69.1 0.12022063313110723 0.0 3.0
70.1 0.11692970236625184 0.0 3.0
71.1 0.1138398536391372 0.0 3.0
72.1 0.11333447491224889 0.0 3.0
73.1 0.11932875905895099 0.0 3.0
74.1 0.12198871254520616 0.0 3.0
75.1 0.12131128867347286 0.0 3.0
76.1 0.11714608006920108 0.0 2.0
77.1 0.12290328140517172 0.0 3.0
78.1 0.12290328140517172 0.0 3.0
79.1 0.12092516639321002 0.0 3.0
80.1 0.11635878855347029 0.0 3.0
81.1 0.10892640098966684 0.0 3.0
82.1 0.10605460875802432 0.0 2.0
83.1 0.11481672435495195 0.0 2.0
84.1 0.11784066493116827 0.0 2.0
85.1 0.11947002634087646 0.0 2.0
86.1 0.11638378390881098 0.0 2.0
87.1 0.11734131742186216 0.0 3.0
88.1 0.11641387781922115 0.0 2.0
89.1 0.1142371678695526 0.0 3.0
90.1 0.11868976088274144 0.0 3.0
91.1 0.12013576084245042 0.0 3.0
92.1 0.12068087099238027 0.0 3.0
93.1 0.12078476959629642 0.0 3.0
94.1 0.12492230921269107 0.0 3.0
95.1 0.12492237139019192 0.0 3.0
96.1 0.12380118669491018 0.0 2.0
97.1 0.12059438208870142 0.0 2.0
98.1 0.11448898674798488 0.0 2.0
99.1 0.12001855625335292 0.0 2.0
100.1 0.12695588655540874 0.0 2.0
101.1 0.12215012533740621 0.0 2.0
102.1 0.12472899936255626 0.0 2.0
103.1 0.11704143533527477 0.0 2.0
104.1 0.11184756215698227 0.0 2.0
105.1 0.11008669533298165 0.0 2.0
106.1 0.10540510258417154 0.0 2.0
107.1 0.1058218783723522 0.0 2.0
108.1 0.11138129307812702 0.0 2.0
109.1 0.11053953407165384 0.0 2.0
110.1 0.11147169916435926 0.0 2.0
111.1 0.11147169916435926 0.0 2.0
112.1 0.10880695801053884 0.0 2.0
113.1 0.11197328506369587 0.0 2.0
114.1 0.1089929930930745 0.0 2.0
115.1 0.11487883967829858 0.0 2.0
116.1 0.11126763260657783 0.0 2.0
117.1 0.11186602887473397 0.0 2.0
118.1 0.10737003596595358 0.0 2.0
119.1 0.11027366307803002 0.0 2.0
120.1 0.10465275482391705 0.0 2.0
121.1 0.10786123822264868 0.0 2.0
122.1 0.10654587319222025 0.0 2.0
123.1 0.10439397206538983 0.0 2.0
124.1 0.10726166058197643 0.0 2.0
125.1 0.11393274682540334 0.0 2.0
126.1 0.11150981397237876 0.0 2.0
127.1 0.11207028196501795 0.0 2.0
128.1 0.11110945304442184 0.0 2.0
129.1 0.10997919043401637 0.0 2.0
130.1 0.11297664339487165 0.0 2.0
131.1 0.11325470117866157 0.0 2.0
132.1 0.11325246278863106 0.0 2.0
133.1 0.1085760307723913 0.0 2.0
134.1 0.10792515669351989 0.0 2.0
135.1 0.11034541591400802 0.0 3.0
136.1 0.11034516720400463 0.0 3.0
137.1 0.11375336473545836 0.0 3.0
138.1 0.1162905798350406 0.0 3.0
139.1 0.11942239837522729 0.0 3.0
140.1 0.12480466938108764 0.0 3.0
141.1 0.12555104810126078 0.0 4.0
142.1 0.1286094350129466 0.0 4.0
143.1 0.1345638012041046 0.0 4.0
144.1 0.12937098504332653 0.0 4.0
145.1 0.12937104722082737 0.0 5.0
146.1 0.13142557838133062 0.0 5.0
147.1 0.12881835141579412 0.0 5.0
148.1 0.128818413593295 0.0 5.0
149.1 0.12462908011869436 0.0 5.0
150.1 0.12755633468109284 0.0 5.0
151.1 0.12506643665965553 0.0 5.0
152.1 0.12427218126382983 0.0 5.0
153.1 0.11767521060141312 0.0 5.0
154.1 0.11577755327554805 0.0 5.0
155.1 0.11231644269087311 0.0 4.0
156.1 0.11475622564662735 0.0 4.0
157.1 0.1136202427061439 0.0 4.0
158.1 0.1102890830982402 0.0 5.0
159.1 0.11449483143306455 0.0 5.0
160.1 0.11411175585034324 0.0 6.0
161.1 0.11080409933775988 0.0 6.0
162.1 0.11050067313362417 0.0 5.0
163.1 0.11094754283221502 0.0 5.0
164.1 0.11191172933785687 0.0 5.0
165.1 0.11051292210129113 0.0 4.0
166.1 0.11161452088380593 0.0 4.0
167.1 0.11577786416305229 0.0 4.0
168.1 0.12024034339887588 0.0 6.0
169.1 0.12024046775387758 0.0 6.0
170.1 0.12619999467760593 0.0 6.0
171.1 0.12596508807940415 0.0 6.0
172.1 0.12432304245952307 0.0 6.0
173.1 0.12141319759736188 0.0 5.0
174.1 0.12141319759736188 0.0 6.0
175.1 0.12260737867863856 0.0 6.0
176.1 0.12173906987930352 0.0 5.0
177.1 0.12167484052092807 0.0 5.0
178.1 0.12167484052092807 0.0 5.0
179.1 0.11745852201095966 0.0 4.0
180.1 0.11745864636596134 0.0 4.0
181.1 0.11335406082501585 0.0 4.0
182.1 0.11493380458904776 0.0 3.0
183.1 0.11363926902140324 0.0 3.0
184.1 0.11431084820805686 0.0 3.0
185.1 0.11445236419998572 0.0 3.0
186.1 0.11514017171436054 0.0 3.0
187.1 0.11514017171436054 0.0 3.0
188.1 0.11514017171436054 0.0 3.0
189.1 0.11055184521682165 0.0 3.0
190.1 0.11184911659450346 0.0 3.0
191.1 0.10922149540868899 0.0 3.0
192.1 0.10985558156233158 0.0 3.0
