#####################################################################
# Alchemist log file - simulation started at: 2023-05-11T21:28+0000 #
#####################################################################
#
# random = 8.0
#
# The columns have the following meaning: 
# time coverage totalReward inside[sum] 
0.0 0.10859741983268283 0.0 0.0
0.1 0.10859741983268283 0.0 0.0
1.1 0.10859741983268283 0.0 4.0
2.1 0.10860363758276759 0.0 4.0
3.1 0.10130095228573198 0.0 4.0
4.1 0.10035318064031386 0.0 4.0
5.1 0.10268738619962907 0.0 4.0
6.1 0.1002977183095579 0.0 4.0
7.1 0.10227291097897978 0.0 4.0
8.1 0.0993444750440652 0.0 4.0
9.1 0.09941604134754065 0.0 4.0
10.1 0.09530648160652734 0.0 4.0
11.1 0.08852217013405718 0.0 4.0
12.1 0.09728298000346702 0.0 4.0
13.1 0.10089051860263777 0.0 4.0
14.1 0.09582149784604702 0.0 4.0
15.1 0.09094454338957413 0.0 4.0
16.1 0.08906342527893449 0.0 4.0
17.1 0.08491177136984744 0.0 4.0
18.1 0.08044605890397978 0.0 4.0
19.1 0.082896038969873 0.0 4.0
20.1 0.08012764792213985 0.0 4.0
21.1 0.08468121719670499 0.0 4.0
22.1 0.08524466970938485 0.0 4.0
23.1 0.08822284764497741 0.0 4.0
24.1 0.08414767206193277 0.0 4.0
25.1 0.08194565586941929 0.0 4.0
26.1 0.0854050254840705 0.0 4.0
27.1 0.08274395280280007 0.0 4.0
28.1 0.08281875233631959 0.0 4.0
29.1 0.08982099594926017 0.0 4.0
30.1 0.08946415927189649 0.0 4.0
31.1 0.09132606453477427 0.0 4.0
32.1 0.08478865991816943 0.0 4.0
33.1 0.08944382722911937 0.0 4.0
34.1 0.09391942591762177 0.0 4.0
35.1 0.09860145390893782 0.0 4.0
36.1 0.09649034122266335 0.0 4.0
37.1 0.09124417676615813 0.0 4.0
38.1 0.08874793663963437 0.0 4.0
39.1 0.09316067387477998 0.0 4.0
40.1 0.09625947616201666 0.0 4.0
41.1 0.09504278682543318 0.0 4.0
42.1 0.09804857157140202 0.0 4.0
43.1 0.09965741440583056 0.0 4.0
