#####################################################################
# Alchemist log file - simulation started at: 2023-05-11T16:46+0000 #
#####################################################################
#
# random = 1.0
#
# The columns have the following meaning: 
# time coverage totalReward inside[sum] 
0.0 0.10792260741598514 0.0 0.0
0.1 0.10792260741598514 0.0 0.0
1.1 0.10792260741598514 0.0 4.0
2.1 0.10922304984621017 0.0 4.0
3.1 0.11335480695502602 0.0 4.0
4.1 0.11693374390380692 0.0 4.0
5.1 0.10912362802235505 0.0 4.0
6.1 0.10912362802235505 0.0 4.0
7.1 0.10718480919092895 0.0 4.0
8.1 0.09616403369821577 0.0 4.0
9.1 0.09616403369821577 0.0 4.0
10.1 0.09167861096457947 0.0 4.0
11.1 0.08495063230787712 0.0 4.0
12.1 0.08143524076496234 0.0 4.0
13.1 0.08143524076496234 0.0 4.0
14.1 0.08143524076496234 0.0 4.0
15.1 0.08157507796436832 0.0 4.0
16.1 0.08697158761792274 0.0 4.0
17.1 0.08697158761792274 0.0 4.0
18.1 0.09180582613131341 0.0 4.0
19.1 0.08916390412030402 0.0 4.0
20.1 0.09190313392013971 0.0 4.0
21.1 0.08531001826277555 0.0 4.0
22.1 0.08512074995019582 0.0 3.0
23.1 0.08222831478827193 0.0 3.0
24.1 0.08498221847830764 0.0 3.0
25.1 0.08498221847830764 0.0 3.0
26.1 0.08498221847830764 0.0 3.0
27.1 0.08261928691360088 0.0 3.0
28.1 0.08352794891098594 0.0 3.0
29.1 0.07915270470885137 0.0 3.0
30.1 0.07915270470885137 0.0 3.0
31.1 0.07979754757014057 0.0 3.0
32.1 0.08517409824592295 0.0 3.0
33.1 0.08807927979552059 0.0 3.0
34.1 0.08831051792117237 0.0 3.0
35.1 0.08873612291447336 0.0 3.0
36.1 0.09231835527079918 0.0 3.0
37.1 0.09231835527079918 0.0 3.0
38.1 0.09785855712881214 0.0 3.0
39.1 0.09785855712881214 0.0 3.0
40.1 0.09785843277381044 0.0 3.0
41.1 0.10070746804014279 0.0 3.0
42.1 0.10441374451065934 0.0 3.0
43.1 0.10441374451065934 0.0 3.0
44.1 0.10356172621654633 0.0 3.0
45.1 0.10356172621654633 0.0 3.0
46.1 0.10356172621654633 0.0 3.0
47.1 0.10356172621654633 0.0 3.0
