#####################################################################
# Alchemist log file - simulation started at: 2023-05-11T20:07+0000 #
#####################################################################
#
# random = 6.0
#
# The columns have the following meaning: 
# time coverage totalReward inside[sum] 
0.0 0.10782778672719273 0.0 0.0
0.1 0.10782778672719273 0.0 0.0
1.1 0.10782778672719273 0.0 4.0
2.1 0.11048152246336315 0.0 4.0
3.1 0.10858069408495485 0.0 4.0
4.1 0.1128716877734411 0.0 4.0
5.1 0.11017063495912575 0.0 4.0
6.1 0.10259716664589938 0.0 4.0
7.1 0.10670038428182624 0.0 4.0
8.1 0.1111117536119532 0.0 4.0
9.1 0.10870604392666337 0.0 4.0
10.1 0.1114963836321957 0.0 4.0
11.1 0.11433801977592721 0.0 4.0
12.1 0.11433801977592721 0.0 4.0
13.1 0.11433801977592721 0.0 4.0
14.1 0.12256534668806568 0.0 4.0
15.1 0.12333031648099221 0.0 3.0
16.1 0.12631346861665257 0.0 3.0
17.1 0.1268941442970672 0.0 3.0
18.1 0.12877712773273225 0.0 3.0
19.1 0.13056914548465745 0.0 3.0
20.1 0.12683575962377142 0.0 3.0
21.1 0.12859028434268557 0.0 3.0
22.1 0.12950690506017912 0.0 4.0
23.1 0.12803423095260658 0.0 3.0
24.1 0.13108049325162713 0.0 3.0
25.1 0.1286132278404983 0.0 3.0
26.1 0.13366894261190768 0.0 3.0
27.1 0.13374877852299585 0.0 3.0
28.1 0.13554881717253037 0.0 3.0
29.1 0.13138578478078825 0.0 3.0
30.1 0.13483769309533775 0.0 3.0
31.1 0.13247861653568355 0.0 3.0
32.1 0.12866794404124407 0.0 3.0
33.1 0.13103348706098644 0.0 3.0
34.1 0.13229189750063855 0.0 3.0
35.1 0.13337621093791777 0.0 3.0
36.1 0.1317299994254799 0.0 3.0
37.1 0.13629308185767472 0.0 3.0
38.1 0.13368989642969328 0.0 3.0
39.1 0.1330384005758134 0.0 3.0
40.1 0.131868157832363 0.0 3.0
41.1 0.1336503515391543 0.0 3.0
42.1 0.13150535211491796 0.0 3.0
43.1 0.13341886470349912 0.0 3.0
44.1 0.1348119516099869 0.0 3.0
45.1 0.1359021719098466 0.0 3.0
46.1 0.13675935093652997 0.0 4.0
47.1 0.13398424471870526 0.0 4.0
48.1 0.138232646819111 0.0 4.0
49.1 0.136451137064829 0.0 3.0
50.1 0.13976177809745305 0.0 3.0
51.1 0.140122158892365 0.0 4.0
52.1 0.14045530594190583 0.0 4.0
53.1 0.13991709749457004 0.0 4.0
54.1 0.13778720720303964 0.0 4.0
55.1 0.13648104444273665 0.0 4.0
56.1 0.13529513296907267 0.0 4.0
57.1 0.13415541937853837 0.0 4.0
58.1 0.13663182488229178 0.0 4.0
59.1 0.1381876303084974 0.0 4.0
60.1 0.1392286060276859 0.0 4.0
61.1 0.1387061906655654 0.0 4.0
62.1 0.13952370044670803 0.0 4.0
63.1 0.1353410199646981 0.0 4.0
64.1 0.13908746310076212 0.0 4.0
65.1 0.13471756616370043 0.0 4.0
66.1 0.13471756616370043 0.0 4.0
67.1 0.12981729514440973 0.0 4.0
68.1 0.12449570937937651 0.0 4.0
69.1 0.12223381625354691 0.0 4.0
70.1 0.12486777954444783 0.0 4.0
71.1 0.1219407115145519 0.0 4.0
72.1 0.12456348285530028 0.0 4.0
73.1 0.12456348285530028 0.0 4.0
74.1 0.12456335850029858 0.0 4.0
75.1 0.12176126724710608 0.0 4.0
76.1 0.11971861198926469 0.0 4.0
77.1 0.12559326662433623 0.0 4.0
78.1 0.12280429482382253 0.0 4.0
79.1 0.12575356022152104 0.0 4.0
80.1 0.13089682091412366 0.0 4.0
81.1 0.13314018514470072 0.0 4.0
82.1 0.12917699124068238 0.0 4.0
83.1 0.12349023701317192 0.0 4.0
84.1 0.12349011265817024 0.0 4.0
85.1 0.12302092123677516 0.0 4.0
86.1 0.11889774462307626 0.0 4.0
87.1 0.12022548297617333 0.0 4.0
88.1 0.1192011086497111 0.0 4.0
89.1 0.11640666522912285 0.0 4.0
90.1 0.11640666522912285 0.0 4.0
91.1 0.11640666522912285 0.0 4.0
92.1 0.116125312037788 0.0 4.0
93.1 0.11995295898995884 0.0 4.0
94.1 0.11584887086902011 0.0 3.0
95.1 0.11710454549863496 0.0 4.0
96.1 0.11710454549863496 0.0 4.0
97.1 0.11710454549863496 0.0 4.0
98.1 0.11195233124591028 0.0 4.0
99.1 0.10898714840799484 0.0 4.0
100.1 0.1066877622491542 0.0 4.0
101.1 0.10728224133475694 0.0 4.0
102.1 0.10545098957979698 0.0 4.0
103.1 0.10639789074020325 0.0 3.0
104.1 0.10616049704196757 0.0 3.0
105.1 0.10534143282330373 0.0 3.0
106.1 0.10533875919076728 0.0 3.0
107.1 0.10601811056502684 0.0 3.0
108.1 0.10534130846830203 0.0 3.0
109.1 0.10534130846830203 0.0 3.0
110.1 0.10534130846830203 0.0 3.0
111.1 0.10534143282330373 0.0 3.0
112.1 0.10696072147787464 0.0 3.0
113.1 0.10696078365537548 0.0 3.0
114.1 0.10696072147787464 0.0 3.0
115.1 0.10531562916045202 0.0 3.0
116.1 0.10531562916045202 0.0 3.0
117.1 0.10534143282330373 0.0 3.0
118.1 0.10534143282330373 0.0 3.0
119.1 0.10534143282330373 0.0 3.0
120.1 0.10534143282330373 0.0 3.0
121.1 0.10534130846830203 0.0 3.0
122.1 0.10534143282330373 0.0 3.0
123.1 0.10534143282330373 0.0 3.0
124.1 0.10534130846830203 0.0 2.0
125.1 0.10534130846830203 0.0 3.0
126.1 0.10534143282330373 0.0 3.0
127.1 0.10534143282330373 0.0 3.0
128.1 0.10534143282330373 0.0 3.0
129.1 0.10534143282330373 0.0 3.0
130.1 0.10534143282330373 0.0 3.0
131.1 0.10534143282330373 0.0 3.0
132.1 0.10534143282330373 0.0 3.0
133.1 0.10534143282330373 0.0 3.0
134.1 0.10534143282330373 0.0 3.0
135.1 0.10534143282330373 0.0 2.0
136.1 0.10534143282330373 0.0 2.0
137.1 0.10534155717830543 0.0 2.0
138.1 0.10534155717830543 0.0 3.0
139.1 0.10534143282330373 0.0 3.0
140.1 0.10534143282330373 0.0 3.0
141.1 0.10534155717830543 0.0 3.0
142.1 0.10534143282330373 0.0 3.0
143.1 0.10534143282330373 0.0 3.0
144.1 0.10534143282330373 0.0 3.0
145.1 0.10534143282330373 0.0 3.0
146.1 0.10534143282330373 0.0 3.0
147.1 0.10534143282330373 0.0 3.0
148.1 0.10534143282330373 0.0 3.0
149.1 0.10534143282330373 0.0 3.0
150.1 0.10534143282330373 0.0 3.0
151.1 0.10534143282330373 0.0 2.0
152.1 0.10534143282330373 0.0 2.0
153.1 0.10534143282330373 0.0 2.0
154.1 0.10534143282330373 0.0 2.0
155.1 0.10534143282330373 0.0 2.0
156.1 0.10534155717830543 0.0 2.0
157.1 0.10534155717830543 0.0 2.0
158.1 0.10534155717830543 0.0 2.0
159.1 0.10534143282330373 0.0 2.0
160.1 0.10534143282330373 0.0 2.0
161.1 0.10534143282330373 0.0 2.0
162.1 0.10534143282330373 0.0 2.0
163.1 0.10534143282330373 0.0 2.0
164.1 0.10534143282330373 0.0 2.0
165.1 0.10534143282330373 0.0 2.0
166.1 0.10534143282330373 0.0 2.0
167.1 0.10440932990809916 0.0 2.0
168.1 0.10507972772223668 0.0 2.0
169.1 0.10534143282330373 0.0 2.0
170.1 0.10534143282330373 0.0 2.0
171.1 0.10407885649109481 0.0 2.0
172.1 0.10305547700464615 0.0 2.0
173.1 0.10305547700464615 0.0 2.0
174.1 0.10526153473471472 0.0 2.0
175.1 0.10534143282330373 0.0 2.0
176.1 0.10514712813315535 0.0 2.0
177.1 0.10514712813315535 0.0 2.0
178.1 0.10497993283337649 0.0 2.0
179.1 0.10497993283337649 0.0 2.0
180.1 0.10497993283337649 0.0 2.0
181.1 0.10394194163422867 0.0 2.0
182.1 0.09996755578005778 0.0 2.0
183.1 0.09986458983865436 0.0 2.0
184.1 0.09418716223627102 0.0 2.0
185.1 0.0940100807138574 0.0 1.0
186.1 0.09883287856709214 0.0 1.0
187.1 0.09287646051840616 0.0 1.0
188.1 0.09150339476719127 0.0 1.0
189.1 0.09403520042419979 0.0 1.0
190.1 0.0943209682180948 0.0 1.0
191.1 0.09430243932284225 0.0 1.0
192.1 0.09163738728151759 0.0 1.0
193.1 0.08769583114779418 0.0 1.0
194.1 0.08718877362838298 0.0 1.0
195.1 0.08485699299160081 0.0 1.0
196.1 0.08480463953588724 0.0 1.0
197.1 0.08718728136836265 0.0 1.0
198.1 0.09011223536322976 0.0 1.0
199.1 0.08890661362179714 0.0 1.0
200.1 0.09674502026613463 0.0 1.0
201.1 0.10206349715612546 -2266.5758440399036 2.0
202.1 0.10269739677726551 -2266.5758440399036 4.0
203.1 0.10051279028498933 -2266.5758440399036 4.0
204.1 0.09813804499512155 -2266.5758440399036 4.0
205.1 0.10052547449516222 -2266.5758440399036 4.0
206.1 0.103419588449609 -2266.5758440399036 4.0
207.1 0.10088709884009116 -2266.5758440399036 4.0
208.1 0.10088709884009116 -2266.5758440399036 4.0
209.1 0.10364050511012009 -2266.5758440399036 4.0
210.1 0.10586645964045985 -2266.5758440399036 4.0
211.1 0.09521085261022393 -2266.5758440399036 4.0
212.1 0.09488037919321957 -2266.5758440399036 4.0
213.1 0.09488037919321957 -2266.5758440399036 4.0
214.1 0.09943052870523811 -2266.5758440399036 4.0
215.1 0.09994025985718574 -2266.5758440399036 4.0
216.1 0.10060182846620293 -2266.5758440399036 4.0
217.1 0.103823990915121 -2266.5758440399036 4.0
218.1 0.1039744604671719 -2266.5758440399036 4.0
219.1 0.10736238813334935 -2266.5758440399036 4.0
220.1 0.11440579325185096 -2266.5758440399036 4.0
221.1 0.11440579325185096 -2266.5758440399036 4.0
222.1 0.1157776154530489 -2266.5758440399036 4.0
223.1 0.11086124046103871 -2266.5758440399036 4.0
224.1 0.10839130141737344 -2266.5758440399036 4.0
225.1 0.1111475056749405 -2266.5758440399036 4.0
226.1 0.10996389476880788 -2266.5758440399036 4.0
227.1 0.11084457689081158 -2266.5758440399036 4.0
228.1 0.11206257195491286 -2266.5758440399036 4.0
229.1 0.10954780293313655 -2266.5758440399036 4.0
230.1 0.10937314633325598 -2266.5758440399036 4.0
231.1 0.11496669648699608 -2266.5758440399036 4.0
232.1 0.11589569052715826 -2266.5758440399036 4.0
233.1 0.11332160416957346 -2266.5758440399036 4.0
234.1 0.11365562170412613 -2266.5758440399036 4.0
235.1 0.11113917388982694 -2266.5758440399036 4.0
236.1 0.11278159257471311 -2266.5758440399036 4.0
237.1 0.10657329347009399 -2266.5758440399036 4.0
238.1 0.10657341782509569 -2266.5758440399036 4.0
239.1 0.10403620272551345 -2266.5758440399036 4.0
