#####################################################################
# Alchemist log file - simulation started at: 2023-05-12T14:20+0000 #
#####################################################################
#
# random = 13.0
#
# The columns have the following meaning: 
# time coverage totalReward 
0.0 0.10047511071947576 0.0
0.1 0.10047511071947576 0.0
1.1 0.10047511071947576 0.0
2.1 0.10334528633609626 0.0
3.1 0.10353492771368107 0.0
4.1 0.10388952600101424 0.0
5.1 0.11135356191274905 0.0
6.1 0.10987448352258922 0.0
7.1 0.10538060464883764 0.0
8.1 0.10542736212947494 0.0
9.1 0.10099659341908357 0.0
10.1 0.10426992795119912 0.0
11.1 0.10292813748291052 0.0
12.1 0.108168892496842 0.0
13.1 0.10997912825651551 0.0
14.1 0.10890078385931769 0.0
15.1 0.10935119767545683 0.0
16.1 0.10663627927845248 0.0
17.1 0.10663627927845248 0.0
18.1 0.10663627927845248 0.0
19.1 0.10477201127054252 0.0
20.1 0.10477201127054252 0.0
21.1 0.10263279435388499 0.0
22.1 0.10079289992630723 0.0
23.1 0.09902171163716593 0.0
24.1 0.09649345009770573 0.0
25.1 0.09293981939176973 0.0
26.1 0.09811926738986561 0.0
27.1 0.09797619696041557 0.0
28.1 0.10247834544177985 0.0
29.1 0.1006219739764775 0.0
30.1 0.1006219739764775 0.0
31.1 0.09598458943076996 0.0
32.1 0.0951200734589866 0.0
33.1 0.10038936794580708 0.0
34.1 0.09815676042287665 0.0
35.1 0.09838520056099029 0.0
36.1 0.09838520056099029 0.0
37.1 0.09610359716739203 0.0
38.1 0.09212970873322793 0.0
39.1 0.08709749705713889 0.0
40.1 0.08964049466429994 0.0
41.1 0.0911239254795191 0.0
42.1 0.0911239254795191 0.0
43.1 0.09029037390315779 0.0
44.1 0.09246975748536279 0.0
45.1 0.09246975748536279 0.0
46.1 0.09246975748536279 0.0
47.1 0.09580147669077413 0.0
48.1 0.09231922575581104 0.0
49.1 0.0943726998987999 0.0
50.1 0.08983809476199323 0.0
51.1 0.09159952118350147 0.0
52.1 0.09092980732187328 0.0
53.1 0.08522906315667213 0.0
54.1 0.08404588749304545 0.0
55.1 0.07868761700251221 0.0
56.1 0.07863457959428932 0.0
57.1 0.07637647929601141 0.0
58.1 0.07491586762360328 0.0
59.1 0.07731069624624479 0.0
60.1 0.07933737188636839 0.0
61.1 0.0769000138531472 0.0
62.1 0.07771105717420171 0.0
63.1 0.08096051554599183 0.0
64.1 0.08530846382525437 0.0
65.1 0.08470018133446347 0.0
66.1 0.08470030568946517 0.0
67.1 0.08920599828837776 0.0
68.1 0.08799223129433412 0.0
69.1 0.08346769891266474 0.0
70.1 0.08690599035452864 0.0
71.1 0.08936573228805493 0.0
72.1 0.09103899101336145 0.0
73.1 0.09476920582170427 0.0
74.1 0.09045116492034938 0.0
75.1 0.08763694905449161 0.0
76.1 0.0889446662523158 0.0
77.1 0.08969378078252624 0.0
78.1 0.09138650106559801 0.0
79.1 0.09397830801092434 0.0
80.1 0.08865230764333096 0.0
81.1 0.09010290873810264 0.0
82.1 0.09112927274459198 0.0
83.1 0.08536827858106964 0.0
84.1 0.08561332011190956 0.0
85.1 0.08789324471298493 0.0
86.1 0.0822908653541245 0.0
87.1 0.08326897961995619 0.0
88.1 0.08056195776555948 0.0
89.1 0.082170800599988 0.0
90.1 0.08151551191855642 0.0
91.1 0.08379705313465384 0.0
92.1 0.08970285869764996 0.0
93.1 0.08970285869764996 0.0
94.1 0.08970285869764996 0.0
95.1 0.08772654683321283 0.0
96.1 0.09281907068512393 0.0
97.1 0.09281621052008494 0.0
98.1 0.08738121299350593 0.0
99.1 0.08427240012863281 0.0
100.1 0.07952203906388539 0.0
101.1 0.08029515410942295 0.0
102.1 0.07952452616391929 0.0
103.1 0.07952458834142014 0.0
104.1 0.08628974914362927 0.0
105.1 0.08659093695773447 0.0
106.1 0.08267736069939242 0.0
107.1 0.0806096479087095 0.0
108.1 0.08053976039775694 0.0
109.1 0.08105763680231559 0.0
110.1 0.07827289307185953 0.0
111.1 0.07903500269974709 0.0
112.1 0.08148622631565726 0.0
113.1 0.07988814018887536 0.0
114.1 0.07933047018377432 0.0
115.1 0.07865621736458424 0.0
116.1 0.08335745820366215 0.0
117.1 0.08409643780123445 0.0
118.1 0.08226419120626093 0.0
119.1 0.08100012261403167 0.0
120.1 0.077699119094039 0.0
121.1 0.08095597658842996 0.0
122.1 0.08531405980033063 0.0
123.1 0.08420798423775483 0.0
124.1 0.08420804641525567 0.0
125.1 0.08420792206025397 0.0
126.1 0.07906696193518269 0.0
127.1 0.07593887404504686 0.0
128.1 0.07405427399435975 0.0
129.1 0.07674624889355137 0.0
130.1 0.07369924046452064 0.0
131.1 0.0736991782870198 0.0
132.1 0.0750410931103101 0.0
133.1 0.07231262001812101 0.0
134.1 0.07266218192788554 0.0
135.1 0.07319522964265097 0.0
136.1 0.0737866620307122 0.0
137.1 0.07373530341501218 0.0
138.1 0.07221605835930488 0.0
139.1 0.07000235279663207 0.0
140.1 0.07175756146805556 0.0
141.1 0.07246190819765581 0.0
142.1 0.07168748742460046 0.0
143.1 0.07186220620198187 0.0
144.1 0.07186233055698357 0.0
145.1 0.07014865645612618 0.0
146.1 0.06921872975345128 0.0
147.1 0.06786636911001862 0.0
148.1 0.0677001686502533 0.0
149.1 0.06649436037631813 0.0
150.1 0.06649436037631813 0.0
151.1 0.0702690320977669 0.0
152.1 0.0702690320977669 0.0
153.1 0.07343312076089344 0.0
154.1 0.07343312076089344 0.0
155.1 0.06823638741756197 0.0
156.1 0.06695298162256914 0.0
157.1 0.06695298162256914 0.0
158.1 0.0723598749187651 0.0
159.1 0.06826138277290265 0.0
160.1 0.06161554059481982 0.0
161.1 0.0625276223547515 0.0
162.1 0.06327300623491107 0.0
163.1 0.06520629126876175 0.0
164.1 0.06836136419426539 0.0
165.1 0.06804401022993986 0.0
166.1 0.0714162069884029 0.0
167.1 0.07586152523399259 0.0
168.1 0.0746552817175515 0.0
169.1 0.07710464000843624 0.0
170.1 0.07338306787271122 0.0
171.1 0.07320648377030438 0.0
172.1 0.07581663307838071 0.0
173.1 0.07442286221938361 0.0
174.1 0.07115630503486044 0.0
175.1 0.0719860016061692 0.0
176.1 0.07817092197046967 0.0
177.1 0.07539904898268904 0.0
178.1 0.07495373372161938 0.0
179.1 0.0722648055199693 0.0
180.1 0.07472442309849389 0.0
181.1 0.082426412305972 0.0
182.1 0.082426412305972 0.0
183.1 0.0836533609301953 0.0
184.1 0.08277578768323399 0.0
185.1 0.08480855671844063 0.0
186.1 0.08458596126540666 0.0
187.1 0.08390287924109624 0.0
188.1 0.0814114889596386 0.0
189.1 0.08318976548387651 0.0
190.1 0.09112031918446994 0.0
191.1 0.09049015021338075 0.0
192.1 0.09379563051343444 0.0
193.1 0.09967065821351107 0.0
194.1 0.10500853448376632 0.0
195.1 0.10119394480677346 0.0
196.1 0.10120675337194805 0.0
197.1 0.0982284510813538 0.0
198.1 0.09783673282601467 0.0
199.1 0.09763552643327222 0.0
200.1 0.10061246081884784 0.0
201.1 0.10762931614448758 -2316.950655282213
202.1 0.10169142699105414 -2316.950655282213
203.1 0.10640417066778884 -2316.950655282213
204.1 0.10856403051472774 -2316.950655282213
205.1 0.10463267149114332 -2316.950655282213
206.1 0.11034199615146141 -2316.950655282213
207.1 0.11034199615146141 -2316.950655282213
208.1 0.1069898827257721 -2316.950655282213
209.1 0.1079606600465038 -2316.950655282213
210.1 0.11169510292490425 -2316.950655282213
211.1 0.11169510292490425 -2316.950655282213
212.1 0.11169510292490425 -2316.950655282213
213.1 0.11169510292490425 -2316.950655282213
214.1 0.10822112159755388 -2316.950655282213
215.1 0.10869416802400152 -2316.950655282213
216.1 0.10738781873119597 -2316.950655282213
217.1 0.10930251269229324 -2316.950655282213
218.1 0.10739745624382732 -2316.950655282213
219.1 0.10835486540187682 -2316.950655282213
220.1 0.10501238948881887 -2316.950655282213
221.1 0.10839074181986581 -2316.950655282213
222.1 0.10630070730637864 -2316.950655282213
223.1 0.10630070730637864 -2316.950655282213
224.1 0.10630070730637864 -2316.950655282213
225.1 0.10702072276619246 -2316.950655282213
226.1 0.11690290386338657 -2316.950655282213
227.1 0.11398447850610845 -2316.950655282213
228.1 0.1184402425718405 -2316.950655282213
229.1 0.1184402425718405 -2316.950655282213
230.1 0.11616019361576344 -2316.950655282213
231.1 0.1222021057281147 -2316.950655282213
232.1 0.12005897162890378 -2316.950655282213
233.1 0.12195693984227308 -2316.950655282213
234.1 0.11819576063850822 -2316.950655282213
235.1 0.1164956412328356 -2316.950655282213
236.1 0.11927354543819843 -2316.950655282213
237.1 0.1211957006993974 -2316.950655282213
238.1 0.12860147629283813 -2316.950655282213
